"","x"
"1172",0.122903080265062
"1173",0.0174423172914733
"1174",0.0108592207383055
"1175",0.0676056718326946
"1176",0.00938100551462008
"1177",0.128165601538736
"1178",0.0567713699313426
"1179",0.0121421822501967
"1180",0.124871000731084
"1181",0.130198176431891
"1182",0.0190739871727096
"1183",0.0378816701057884
"1184",0.280814240362101
"1185",0.0348165253849907
"1186",0.0525531896056242
"1187",0.14983898307428
"1188",0.0913322499517773
"1189",0.010137055128854
"1190",0.191096196148729
"1191",0.0702584478980806
"1192",0.00580721974579824
"1193",0.00855116628938251
"1194",0.000404431458769573
"1195",0.00410030324322482
"1196",0.0323300143548598
"1197",0.00549033258317245
"1198",0.0118381983290116
"1199",0.114341844282516
"1200",0.112914563736183
"1201",0.0548316293062276
"1202",0.0455441043079948
"1203",0.0030566392880347
"1204",0.0557070688010759
"1205",0.0147571306313492
"1206",0.0350605007799811
"1207",0.0016867448317094
"1208",0.272230960114797
"1209",0.0746640352405449
"1210",0.0596242627209101
"1211",0.092009784959556
"1212",0.0633778555502335
"1213",0.0091900793939001
"1214",0.0167884526308626
"1215",0.0179491220172122
"1216",0.0289862353302952
"1217",0.33853991741724
"1218",0.0214505173402003
"1219",0.0721515512794925
"1220",0.0502134347828567
"1221",0.103737348582481
"1222",0.161002004302809
"1223",0.145722878986384
"1224",0.131842519149633
"1225",0.0209602077439841
"1226",0.0141998790180907
"1227",0.0505648039179383
"1228",0.0318501328583807
"1229",0.0020749503872907
"1230",0.0482316483823631
"1231",0.0296768761602127
"1232",0.0508321264424927
"1233",0.198747277558598
"1234",0.0118297428736464
"1235",0.0188413294446137
"1236",0.0224889172750767
"1237",0.0605633730148945
"1238",0.0672093796416958
"1239",0.0109285716898739
"1240",0.139988055756144
"1241",0.0948826360159132
"1242",0.0300945857436293
"1243",0.0231593542730867
"1244",0.0736325145158344
"1245",0.0195725136695223
"1246",0.0405525931961676
"1247",0.00675731444627874
"1248",0.107830476942461
"1249",0.0441405172953844
"1250",0.0512195967133144
"1251",0.0126685249463965
"1252",0.0301643917874164
"1253",0.0547269051871207
"1254",0.03826568609414
"1255",0.0616610512217555
"1256",0.0158656894798494
"1257",0.00544932306123277
"1258",0.139119180222801
"1259",0.0610641204314768
"1260",0.026106271142554
"1261",0.000912049733516243
"1262",0.0407634063910948
"1263",0.0964063217609803
"1264",0.103588154431318
"1265",0.0244066834581183
"1266",0.0287233262529804
"1267",0.00128506473265588
"1268",0.0246648742920823
"1269",0.0374944890694072
"1270",0.010660796670471
"1271",0.0406144543036433
"1272",0.0848163158275697
"1273",0.0654966534712917
"1274",0.0404826395511032
"1275",0.233254688855908
"1276",0.0362256584533801
"1277",0.100540159679421
"1278",0.11144677983751
"1279",0.0119322291720321
"1280",0.135841265210296
"1281",0.00473001478013554
"1282",0.0553802850425912
"1283",0.0953027187903404
"1284",0.00753586845368975
"1285",0.017310597010638
"1286",0.0261473739778416
"1287",0.00947201870391264
"1288",0.136092235534177
"1289",0.00182936848855926
"1290",0.076851437900779
"1291",0.0218465226547172
"1292",0.032472571099384
"1293",0.00461102460717989
"1294",0.0105771582004511
"1295",0.00969720343271155
"1296",0.113620217057037
"1297",0.00410945871327486
"1298",0.00676124222162697
"1299",0.0565385259620187
"1300",0.0180475051058814
"1301",0.0130183308695753
"1302",0.00705162071002026
"1303",0.0870976226982281
"1304",0.0151523711381465
"1305",0.0209130625654426
"1306",0.0543529041777804
"1307",0.00927221304721586
"1308",0.0430253808777207
"1309",0.0175540517176297
"1310",0.114369679962067
"1311",0.0411948454536243
"1312",0.0741813780923526
"1313",0.00642425934266713
"1314",0.0635680839292546
"1315",0.04321143786293
"1316",0.0305819992079503
"1317",0.0138205748212951
"1318",0.10348764712952
"1319",0.107662221826084
"1320",0.0017175164282
"1321",0.0264643692514963
"1322",0.220032238596764
"1323",0.0583676548340923
"1324",0.0427904460141897
"1325",0.056418929453675
"1326",0.1405406081979
"1327",0.0330265928059816
"1328",0.026432403290515
"1329",0.0716876930844294
"1330",0.0446796170929909
"1331",0.0399831332656913
"1332",0.0592756105253107
"1333",0.0150317791255207
"1334",0.123669269487711
"1335",0.0261901182950371
"1336",0.00229978928756383
"1337",0.283128413148444
"1338",0.172551173293527
"1339",0.00510728762795528
"1340",0.017460137579797
"1341",0.0822790363034008
"1342",0.034140776998053
"1343",0.00486256377577849
"1344",0.0608454349405549
"1345",0.015542969021893
"1346",0.281421973413346
"1347",0.255598841782457
"1348",6.87398326893647e-05
"1349",0.0440369269062916
"1350",0.0804779949860169
"1351",0.00824881492493053
"1352",0.0876680750945487
"1353",0.0233138602020012
"1354",0.169070335088707
"1355",0.281456349848232
"1356",0.0065651697675801
"1357",0.0898439439173884
"1358",0.02305986553741
"1359",0.00210178172631528
"1360",0.00263534008557631
"1361",0.139795909007839
"1362",0.0110026527092689
"1363",0.0133714519711825
"1364",0.0259095552222182
"1365",0.100267574496867
"1366",0.0805480551892031
"1367",0.175317245677393
"1368",0.0123970541174888
"1369",0.0822394563476354
"1370",0.00533506696943331
"1371",0.00179586466725743
"1372",0.0862752175511539
"1373",0.0197818630581929
"1374",0.000835020379680726
"1375",0.0159590022845401
"1376",0.0505304330867297
"1377",0.0260196797489726
"1378",0.00377464118517107
"1379",0.0943477415536523
"1380",0.0762807252896998
"1381",0.153662723275144
"1382",0.0429511567968302
"1383",0.101844432034726
"1384",0.0113332079102596
"1385",0.0364387987129804
"1386",0.151788862518587
"1387",0.00813816014366845
"1388",0.00424501853328507
"1389",0.0862617075603551
"1390",0.0115775756486174
"1391",0.0515276931927277
"1392",0.0205843025728222
"1393",0.0223848366230312
"1394",0.081112795609387
"1395",0.0739264546145837
"1396",0.0282691596851995
"1397",0.0439219833328333
"1398",0.0195571031783604
"1399",0.0385060121770948
"1400",0.00315998411840863
"1401",0.0425895593294163
"1402",0.136873932651797
"1403",0.0734993235391716
"1404",0.0348658157098624
"1405",0.00512850175922116
"1406",0.02549315813101
"1407",0.00521033435935655
"1408",0.0256741611649179
"1409",0.0838365908665472
"1410",0.0225051613265855
"1411",0.0289196730591357
"1412",0.0207910663965676
"1413",0.00110459968860952
"1414",0.0265988874663081
"1415",0.0430944412923363
"1416",0.0686714203177068
"1417",0.023604156759878
"1418",0.0652346231511734
"1419",0.0299817907572207
"1420",0.181266784244712
"1421",0.0607642707805508
"1422",0.0205551642671266
"1423",0.17360913380047
"1424",0.0309117968038966
"1425",0.0641713544392593
"1426",0.0145258658040473
"1427",0.0110750339873549
"1428",0.0942609136256589
"1429",0.0542825769816677
"1430",0.117429287299332
"1431",0.0684636662587365
"1432",0.00322019802923832
"1433",0.090122445338533
"1434",0.0153453192001002
"1435",0.045844806764341
"1436",0.0398500831256979
"1437",0.0996892028958943
"1438",0.135593738089454
"1439",0.0180247872291754
"1440",0.03366021311025
"1441",0.229834996462617
"1442",0.206230959067929
"1443",0.125807345837804
"1444",0.0193122203927487
"1445",0.0591772888349831
"1446",0.0511671905899882
"1447",0.0531956533257173
"1448",0.060410599014975
"1449",0.0156555547275477
"1450",0.0593006591185769
"1451",0.18989515717553
"1452",0.0807860884057199
"1453",0.0227605842554458
"1454",0.00995340234496527
"1455",0.0291797319789314
"1456",0.0562917237250182
"1457",0.0124775193786869
"1458",0.00946318677961253
"1459",0.0564170337477853
"1460",0.0276690280168421
"1461",0.0745723019848108
"1462",0.0238812367897481
"1463",0.028288674256247
"1464",0.00163568902967705
"1465",0.0346139113470498
"1466",0.0195257851543526
"1467",0.122543176366435
"1468",0.0577164625518693
"1469",0.0054197063179446
"1470",0.083193802056528
"1471",0.0276967883627448
"1472",0.168032265842514
"1473",0.00479492774129332
"1474",0.0187273344231976
"1475",0.0154330868325714
"1476",0.0247450048207409
"1477",0.0474472983659982
"1478",0.0718161854869631
"1479",0.0260779392491612
"1480",0.0411435967321348
"1481",0.0151818377296689
"1482",0.144863773026849
"1483",0.0734292627288905
"1484",0.062593491732425
"1485",0.0245273048575554
"1486",0.142798249188846
"1487",0.130739584314624
"1488",0.123564717973721
"1489",0.17195586362541
"1490",0.00893092732359138
"1491",0.0348637340745578
"1492",0.0253822578427692
"1493",0.0226585393385422
"1494",0.0427950107043701
"1495",0.00229704913965898
"1496",0.130190110137514
"1497",0.0392738337501725
"1498",0.02419388666749
"1499",0.0279242720506671
"1500",0.0104228937461742
"1501",0.052334691085071
"1502",0.0410971422656384
"1503",0.0123574130444063
"1504",0.0247019765536404
"1505",0.0478392734094605
"1506",0.0731256223881251
"1507",0.00969900672013561
"1508",0.0671418131202301
"1509",0.0935442787031015
"1510",0.121084582364015
"1511",0.0640678744053672
"1512",0.181169655578603
"1513",0.000888894053383006
"1514",0.0910323199063004
"1515",0.0413697467990061
"1516",0.000173696196821667
"1517",0.0671500033261716
"1518",0.0113686660770327
"1519",0.010654400025184
"1520",0.112777729100123
"1521",0.381474586700091
"1522",0.0273423447635853
"1523",0.00098337728471022
"1524",0.014978974721291
"1525",0.0754553194444882
"1526",0.0192738426829
"1527",0.0599978238113894
"1528",0.101346999298667
"1529",0.091449389022557
"1530",0.0378026624934541
"1531",0.0711411620052993
"1532",0.034711252587537
"1533",0.134374021344421
"1534",0.0365660232750492
"1535",0.545918198269714
"1536",0.102080524066556
"1537",0.0584184056538516
"1538",0.0163349884355234
"1539",0.0254076877147496
"1540",0.00415026344772842
"1541",0.0340392077082975
"1542",0.102458704444493
"1543",0.014584387678446
"1544",0.0355341668085506
"1545",0.0240037394687533
"1546",0.0366605785934048
"1547",0.192093362815449
"1548",0.070543429164197
"1549",0.0080400695765598
"1550",0.0170176016787688
"1551",0.00155349411490652
"1552",0.00167071775326298
"1553",0.123230732777697
"1554",0.0444325940928994
"1555",0.0274271761170692
"1556",0.0189356389302003
"1557",0.107123648122252
"1558",0.0876283290995855
"1559",0.0214264588947925
"1560",0.204165360904128
"1561",0.097075586823425
"1562",0.089861604841888
"1563",0.00649737827997241
"1564",0.20424255841383
"1565",0.0022801860080411
"1566",0.111507766771947
"1567",0.0419465391515936
"1568",0.111276911463474
"1569",0.0712809286367403
"1570",0.0165249958582636
"1571",0.0241930636370348
"1572",0.00575215260808667
"1573",0.0501328081379427
"1574",0.138583718366965
"1575",0.0924304700927284
"1576",0.0112486924044788
"1577",0.00433446269879964
"1578",0.0161143321181751
"1579",0.0799074361261077
"1580",0.0130272669251356
"1581",0.0821597944484499
"1582",0.0755782777730631
"1583",0.12291404738736
"1584",0.0715366826472852
"1585",0.0786594447415348
"1586",0.0314481877721846
"1587",0.101855900133949
"1588",0.182837806048578
"1589",0.123482982272299
"1590",0.00241010786137647
"1591",0.0131954460013682
"1592",0.018271329961188
"1593",0.0303871396463364
"1594",0.145125527535554
"1595",0.0152342667958389
"1596",0.0846719308192213
"1597",0.00476784499889353
"1598",0.00143423487639262
"1599",0.0968821873154865
"1600",0.0800847800194899
"1601",0.0408498581165082
"1602",0.0561656879514855
"1603",0.0194756605455445
"1604",0.0337508929538377
"1605",0.00275665048199395
"1606",0.028441787749115
"1607",0.0260008982537935
"1608",0.0307528234811293
"1609",0.00450414093211293
"1610",0.00124953009395136
"1611",0.0113710316881124
"1612",0.0168166527761246
"1613",0.0524730465041108
"1614",0.0125132118506978
"1615",0.093796424666512
"1616",0.0486549018962357
"1617",0.0647479008549459
"1618",0.0208147609244204
"1619",0.0545424098746485
"1620",0.00465983328647643
"1621",0.175298961882773
"1622",0.0101282653502292
"1623",0.0379116057366547
"1624",0.0672681050662206
"1625",0.0783153179737311
"1626",0.147722009872846
"1627",0.00245879502553079
"1628",0.0279273366969493
"1629",0.0145751917380107
"1630",0.0538776765761117
"1631",0.0657061527770268
"1632",0.025932375614343
"1633",0.0581307861827155
"1634",0.0203636465335472
"1635",0.0462565912531323
"1636",0.124606342821227
"1637",0.306614060455946
"1638",0.158469933775504
"1639",0.0346288624697633
"1640",0.00571689959098068
"1641",0.0561911159482108
"1642",0.0448064836760527
"1643",0.0173859258449503
"1644",0.00489863456540893
"1645",0.0173028966463688
"1646",0.32887407504525
"1647",0.0886739570249532
"1648",0.00264504543935582
"1649",0.0106543626688007
"1650",0.0423627281685204
"1651",0.0454039316497584
"1652",0.0243057695527871
"1653",0.0301536112868537
"1654",0.017264610932519
"1655",0.0245089050796297
"1656",0.00260111441202267
"1657",0.0929120472689152
"1658",0.0285113964540263
"1659",0.0350767605834537
"1660",0.0844137523690542
"1661",0.0211588580989175
"1662",0.00774045032449067
"1663",0.0120135634464936
"1664",0.0345579394035869
"1665",0.0206033043149445
"1666",0.0233183891978115
"1667",0.214264452599126
"1668",0.0385788318411309
"1669",0.0162710615824714
"1670",0.0940881586690426
"1671",0.00843183587615689
"1672",0.00223216009947856
"1673",0.062641676150826
"1674",0.125295775603636
"1675",0.0660711131035295
"1676",0.0031407310546731
"1677",0.0836024594756974
"1678",0.00479097356502381
"1679",0.0262340450555914
"1680",0.137686655228786
"1681",0.0974331520865043
"1682",0.105533824504549
"1683",0.046400168649588
"1684",0.112601740901968
"1685",0.126310151994677
"1686",0.00362937806898521
"1687",0.0161744455755171
"1688",0.0754148793486926
"1689",0.0270963430197702
"1690",0.0100282402709126
"1691",0.0571331816909055
"1692",0.0751972975082537
"1693",0.0264381416038507
"1694",0.00152403885626091
"1695",0.0729480668775579
"1696",0.017151362326749
"1697",0.0165793797156463
"1698",0.0167596454525159
"1699",0.0090827503396819
"1700",0.145568948956449
"1701",0.103217047427563
"1702",0.0270254499175482
"1703",0.0186012746916156
"1704",0.0907706244698511
"1705",0.0142958272610688
"1706",0.00731068743496305
"1707",0.148223257616611
"1708",0.00329237389895651
"1709",0.0925923013599065
"1710",0.0402652227503399
"1711",0.0733252552107646
"1712",0.129455447398128
"1713",0.000506400312405169
"1714",0.0311896310783727
"1715",0.0877986600989779
"1716",0.0219724892586884
"1717",0.0013785004919716
"1718",0.00493022864167061
"1719",0.078381665149796
"1720",0.0840422660065704
"1721",0.260876795676918
"1722",0.0964787543394182
"1723",0.00209453771822155
"1724",0.0622946051339977
"1725",0.0386387566060688
"1726",0.0405336576700674
"1727",0.0123581249887745
"1728",0.178449149165185
"1729",0.0449084536829991
"1730",0.0223551727055262
"1731",0.0525096381163273
"1732",0.00987177360285487
"1733",0.124702678468941
"1734",0.00593367948507269
"1735",0.0974743550389687
"1736",0.14580613053221
"1737",0.0170163773722681
"1738",0.034579291060153
"1739",0.00632339941027264
"1740",0.00761210243217647
"1741",0.031393115186052
"1742",0.0201631753912403
"1743",0.0238551585082325
"1744",0.00277643068693578
"1745",0.0255465919358863
"1746",0.0347253664707144
"1747",0.0984210689608932
"1748",0.0133434518844056
"1749",0.00248297073115419
"1750",0.0169817408702026
"1751",0.0971208544110055
"1752",0.0440613470120404
"1753",0.00950190274872714
"1754",0.0196440996239997
"1755",0.00115923769772053
"1756",0.0384566557800604
"1757",0.0507045189516253
"1758",0.00684187635622102
"1759",0.074837606553138
"1760",0.0931173761639012
"1761",0.0317373639748742
"1762",0.135623573111612
"1763",0.0558883772829182
"1764",0.0138985029818098
"1765",0.0272805706546124
"1766",0.0101431550498067
"1767",0.0126915858224021
"1768",0.0372314028597126
"1769",0.111792711018988
"1770",0.0466134755641891
"1771",0.0275249000276542
"1772",0.00683155059019636
"1773",0.169912817982107
"1774",0.0802662504997201
"1775",0.0840010112104827
"1776",0.0139483364764601
"1777",0.0144544473021395
"1778",0.00479796502946152
"1779",0.0496837232224834
"1780",0.0504962021151192
"1781",0.109781039874058
"1782",0.071682625810041
"1783",0.0154713627675341
"1784",0.0129587925039232
"1785",0.0218040875366165
"1786",0.0073952595034077
"1787",0.00387913048119363
"1788",0.0161525711365458
"1789",0.0213583556728231
"1790",0.0607994287953338
"1791",0.00883341321928634
"1792",0.0739347791896767
"1793",0.0169838308098002
"1794",0.159551631800129
"1795",0.0298274874221534
"1796",0.0102893529304614
"1797",0.0399251747853067
"1798",0.133145791057532
"1799",0.0291648234965073
"1800",0.0907381946795199
"1801",0.0365428651631292
"1802",0.108845237741339
"1803",0.0324036594028087
"1804",0.139499187565961
"1805",0.0446008238443059
"1806",0.0358727870560769
"1807",0.107459750746159
"1808",0.0181305034396549
"1809",0.0676225384467019
"1810",0.0708385038994094
"1811",0.168812837198978
"1812",0.071475750135279
"1813",0.10604088018285
"1814",0.116576322978164
"1815",0.0700737650275899
"1816",0.0736398944711361
"1817",0.0689042870759805
"1818",0.0238293992717647
"1819",0.0571580206848522
"1820",0.0124394926659117
"1821",0.00349298941264564
"1822",0.000530668995691128
"1823",0.0730412639654186
"1824",0.041794711560686
"1825",0.0227491186621288
"1826",0.148457390870106
"1827",0.069432779419903
"1828",0.0405651759850323
"1829",0.0405476861092621
"1830",0.0254724014602188
"1831",0.018969715133509
"1832",0.0757935273748146
"1833",0.0238056360071318
"1834",0.00555555832882722
"1835",0.125455341087896
"1836",0.148285284114002
"1837",0.0544661721191314
"1838",0.0741655598371234
"1839",0.00890052111612426
"1840",0.0246474520924191
"1841",0.0244760232097987
"1842",0.050730253725418
"1843",0.0171454355280421
"1844",0.0286967542488128
"1845",0.0402521561465024
"1846",0.0337751364438898
"1847",0.0177599345851276
"1848",0.0615451742561168
"1849",0.0586185439832577
"1850",0.159029393551021
"1851",0.0328179611307051
"1852",0.143878267760527
"1853",0.0111842979443403
"1854",0.137136487386742
"1855",0.0468804611697634
"1856",0.0712446309602764
"1857",0.0732162669795096
"1858",0.0639293587307673
"1859",0.0126112661220961
"1860",0.0688999404383044
"1861",0.0148578443978396
"1862",0.0823651252918307
"1863",0.0802809986135708
"1864",0.00691614041311873
"1865",0.052119600480779
"1866",0.0310880450221399
"1867",0.324535428631179
"1868",0.0854427199764066
"1869",0.0184360629775458
"1870",0.0568377221393758
"1871",0.0108646632482608
"1872",0.0531589587331943
"1873",0.0710324837492413
"1874",0.182505308744579
"1875",0.130895932710241
"1876",0.0467240581954013
"1877",0.076378576248206
"1878",0.133557700545045
"1879",0.0827415726204395
"1880",0.00283491922819067
"1881",0.116714913706175
"1882",0.167568928242328
"1883",0.0131824157304234
"1884",0.00883608457767851
"1885",0.0654963844742881
"1886",0.0124747829977423
"1887",0.0561798366487695
"1888",0.0266512544411752
"1889",0.0474550085058441
"1890",0.0202197591877646
"1891",0.00705121537773973
"1892",0.160878596197171
"1893",0.000603598532663369
"1894",0.0732201445927892
"1895",0.0259820574946288
"1896",0.00635788890576004
"1897",0.00992257258076954
"1898",0.0878469739335934
"1899",0.0253996374344246
"1900",0.0368939141691145
"1901",0.0626959302336854
"1902",0.0283286536572291
"1903",0.0795620477984122
"1904",0.0710979628663765
"1905",0.0875201711536074
"1906",0.00645200758709201
"1907",0.0301580946219878
"1908",0.0167416064299059
"1909",0.0889742997879824
"1910",0.0506695210910347
"1911",0.0379942378494889
"1912",0.00185542592468361
"1913",0.034190130368289
"1914",0.0377506920033031
"1915",0.0541627620737427
"1916",0.177384845075279
"1917",0.118072787810152
"1918",0.0958710696228851
"1919",0.00192666702808868
"1920",0.0382728887618416
"1921",0.0368135606663095
"1922",0.229884065158586
"1923",0.032331933422635
"1924",0.125763104911101
"1925",0.00795118327715708
"1926",0.0113611361529264
"1927",0.0468370240261826
"1928",0.0945297219413045
"1929",0.0211353239913781
"1930",0.0350024700164795
"1931",0.0316518781978158
"1932",0.0629748226223713
"1933",0.0373067999413858
"1934",0.0349479922766073
"1935",0.109552145103085
"1936",0.11167541269988
"1937",0.00696834980018282
"1938",0.021263282524705
"1939",0.0294746515444583
"1940",0.00198674147638182
"1941",0.0579395988001433
"1942",0.0305124093623211
"1943",0.0601841300288677
"1944",0.12512279881138
"1945",0.0284607991163845
"1946",0.0412212588479864
"1947",0.0149097940477017
"1948",0.0784071953545233
"1949",0.00750174435275109
"1950",0.0190694186995781
"1951",0.114640344240071
"1952",0.0848267407420291
"1953",0.0477533750088177
"1954",0.0290788783329642
"1955",0.0396515774620745
"1956",0.00656998289438585
"1957",0.194705180294732
"1958",0.164636610687378
"1959",0.0408083762329327
"1960",0.0777008346131789
"1961",0.0399566021103667
"1962",0.00308167465349037
"1963",0.0246628487430927
"1964",0.0302909813666095
"1965",0.0648471124004565
"1966",0.0375185832381248
"1967",0.167342036539253
"1968",0.0369949253896872
"1969",0.023195241474443
"1970",0.0369299258001977
"1971",0.0747919173680915
"1972",0.0490149054809773
"1973",0.0257706776675251
"1974",0.080695823244222
"1975",0.172592176322079
"1976",0.00952015447062785
"1977",0.114377170589534
"1978",0.00641424829761187
"1979",0.0645797770550523
"1980",0.115284175089963
"1981",0.0698481765552369
"1982",0.014090843195555
"1983",0.0011585774158852
"1984",0.0324355848133564
"1985",0.00464219801748792
"1986",0.102291693906289
"1987",0.0587208683488203
"1988",0.0221289207140427
"1989",0.072405239668307
"1990",0.0068517104567339
"1991",0.0284777632138381
"1992",0.0294665841954864
"1993",0.00576074636127386
"1994",0.0671721265317506
"1995",0.0798396580909372
"1996",0.00977001173300621
"1997",0.0606951919981844
"1998",0.00242231081755912
"1999",0.00220536368257047
"2000",0.0157717628057357
"2001",0.00231286536695229
"2002",0.00506427854702896
"2003",0.0456990696880394
"2004",0.0179991003985227
"2005",0.0385644809423063
"2006",0.0105045058298856
"2007",0.0308344558405336
"2008",0.00341611440914373
"2009",0.0556279673321221
"2010",0.0506885273819561
"2011",0.0122796240935309
"2012",0.00756225817733341
"2013",0.00269954451778525
"2014",0.0635775340076791
"2015",0.0390158164808218
"2016",0.00983122718106541
"2017",0.0412563061732226
"2018",0.0646782689704504
"2019",0.152352520050723
"2020",0.0130506818079286
"2021",0.048983718111019
"2022",0.0127774952690136
"2023",0.00919745627066327
"2024",0.0804248146007765
"2025",0.075983382552184
"2026",0.0558332057773837
"2027",0.00962567038590009
"2028",0.185766374062104
"2029",0.0340360117196623
"2030",0.143273729513538
"2031",0.0789046887430123
"2032",0.00254529779259529
"2033",0.0815180649870593
"2034",0.131440343845671
"2035",0.0174753072205931
"2036",0.00802140755371915
"2037",0.043086928683872
"2038",0.0276894712362083
"2039",0.130224583711521
"2040",0.0202209735030515
"2041",0.0651243706727862
"2042",0.00228184142313473
"2043",0.220178033213569
"2044",0.0512160642256181
"2045",0.0260807366058644
"2046",0.00459692906588316
"2047",0.00365349922449546
"2048",0.0162510339324642
"2049",0.044809830424422
"2050",0.0491270736335617
"2051",0.0278817058747841
"2052",0.00816515696651975
"2053",0.0299055291236275
"2054",0.0365107042145812
"2055",0.032345502378626
"2056",0.127488172606083
"2057",0.0478295006860319
"2058",0.0383043631445616
"2059",0.0145250684321582
"2060",0.106804116106995
"2061",0.0702719476775004
"2062",0.0108938461635262
"2063",0.123044447655928
"2064",0.00969199862124191
"2065",0.12077478908544
"2066",0.0653693571973847
"2067",0.0340850141882482
"2068",0.0173338855076689
"2069",0.00508279487904575
"2070",0.0835337713314109
"2071",0.00795414981008684
"2072",0.00593231385573745
"2073",0.0227295863806691
"2074",0.182048047572973
"2075",0.0674822664708464
"2076",0.0767428017094573
"2077",0.00178126073126431
"2078",0.00133373666854337
"2079",0.137568121251582
"2080",0.138586774771861
"2081",0.0197373578169694
"2082",0.0801447941515179
"2083",0.120341262424123
"2084",0.0927885015344964
"2085",0.00324430133009122
"2086",0.151112397401318
"2087",0.0280416980644481
"2088",0.0289344185342391
"2089",0.0567309654604899
"2090",0.00277602998694114
"2091",0.034778699097741
"2092",0.0331089694518596
"2093",0.00922847070938183
"2094",0.110822063969541
"2095",0.0100091220293608
"2096",0.0276566058811214
"2097",0.0215045650386148
"2098",0.0197043239345981
"2099",0.0401142513265157
"2100",0.0030660483882659
"2101",0.139267778262954
"2102",0.197043581847597
"2103",0.0351463272753689
"2104",0.0740756834316426
"2105",0.00961471928490533
"2106",0.0705305580543816
"2107",0.0471438300242306
"2108",0.0579627954067617
"2109",0.21857020040428
"2110",0.00937732666329248
"2111",0.108063742099836
"2112",0.149533960650814
"2113",0.0480146314408057
"2114",0.0200605830177665
"2115",0.100463138888579
"2116",0.0764122854170541
"2117",0.00551526031146447
"2118",0.0313603237478269
"2119",0.16771820848909
"2120",0.000336781273492508
"2121",0.0500248608812625
"2122",0.0342306118303289
"2123",0.130625400523824
"2124",0.0150965251957218
"2125",0.0241354294121265
"2126",0.21352900346195
"2127",0.0120640513662555
"2128",0.126654830448001
"2129",0.164998635261647
"2130",0.0667797890468445
"2131",0.0816897791246255
"2132",0.00188211545658608
"2133",0.0706681420941593
"2134",0.021502609209468
"2135",0.00481448563126226
"2136",0.036202456181248
"2137",0.0815769178332236
"2138",0.0415909976364679
"2139",0.0254090968260748
"2140",0.0144905768490086
"2141",0.117708514787916
"2142",0.00774222991774098
"2143",0.12533200976463
"2144",0.0370713375094864
"2145",0.0263292228854779
"2146",0.0355966695222176
"2147",0.156873987771342
"2148",0.0481288867085917
"2149",0.099122583964932
"2150",0.107059781704818
"2151",0.0647724837869247
"2152",0.0686357230338627
"2153",0.0677785922542883
"2154",0.0112445011941923
"2155",0.0221591421609951
"2156",0.0736359311244395
"2157",0.110377678125568
"2158",0.0165189845849656
"2159",0.0368976648638232
"2160",0.0122944825432367
"2161",0.0228560441432314
"2162",0.0426746634743121
"2163",0.0845652870373276
"2164",0.0575818412706925
"2165",0.157352786087926
"2166",0.035232024435624
"2167",0.0865705308569671
"2168",0.00223494843683309
"2169",0.0088323496747762
"2170",0.0739142550132182
"2171",0.0165701751183305
"2172",0.0380518226884305
"2173",0.0446117170545631
"2174",0.0148859573528171
"2175",0.0282359338468975
"2176",0.0904908804457256
"2177",0.0384998672848774
"2178",0.0133650766996046
"2179",0.20012901008204
"2180",0.071986339104408
"2181",0.0194821248204087
"2182",0.0254755575794782
"2183",0.0551883165390796
"2184",0.00439364170759088
"2185",0.098629629855654
"2186",0.0037477769606019
"2187",0.0506870590333978
"2188",0.00417493635581599
"2189",0.00228680846177869
"2190",0.0660008526797765
"2191",0.0782628432904363
"2192",0.0464309462112531
"2193",0.0547710702110337
"2194",0.0349011798647957
"2195",0.0610930997751494
"2196",0.0378676246489502
"2197",0.0671868562778506
"2198",0.0432752051056928
"2199",0.113438064331281
"2200",0.0508561038078374
"2201",0.160512791730234
"2202",0.00372145408580026
"2203",0.00257845239714005
"2204",0.151195297114172
"2205",0.0148804360845437
"2206",0.0248440572112385
"2207",0.0945305945459226
"2208",0.0585692549204502
"2209",0.266770148635809
"2210",0.0178947651034428
"2211",0.0455295399532391
"2212",0.0425715819495261
"2213",0.0467430904691259
"2214",0.0321814458196362
"2215",0.0189431456383318
"2216",2.23091804666221e-05
"2217",0.04849447863357
"2218",0.00682553736037188
"2219",0.0135154828894883
"2220",0.019871758374696
"2221",0.014933855717702
"2222",0.0386181810536987
"2223",0.0343291520968907
"2224",0.0698005357319951
"2225",0.0188918074690042
"2226",0.0481556709315055
"2227",0.00339193974468143
"2228",0.03914809987113
"2229",0.0764810699532271
"2230",0.0238643288612366
"2231",0.0218199859114571
"2232",0.0251172920688987
"2233",0.0305656286784344
"2234",0.0112933761396417
"2235",0.0760351800750368
"2236",0.0736511737188372
"2237",0.23002560549387
"2238",0.0416445269536482
"2239",0.00865501574137145
"2240",0.232626728278213
"2241",0.0150180444678029
"2242",0.0766885239711079
"2243",0.0484983854564836
"2244",0.0342298066760931
"2245",0.00866128825797735
"2246",0.181632834166887
"2247",0.0227029359373113
"2248",0.0602837461305699
"2249",0.0352564700879157
"2250",0.267183064779544
"2251",0.126613592673466
"2252",0.00596128217875957
"2253",0.00365118048567739
"2254",0.20622599651491
"2255",0.0156114280689508
"2256",0.154783183110363
"2257",0.127610226154776
"2258",0.00290331855524151
"2259",0.0128705266486796
"2260",0.0803411454950452
"2261",0.00664908504197599
"2262",0.0104340992626262
"2263",0.0681465917450527
"2264",0.0797411702112701
"2265",0.332526576997047
"2266",0.0336509604886588
"2267",0.0537741942721778
"2268",0.01293900094202
